,prc,lea,expend,fiscal_year
849,012,681,174145.62,2015-16
850,012,690,31339.0,2015-16
851,012,700,86395.0,2015-16
852,012,710,144500.0,2015-16
853,012,720,21683.0,2015-16
854,012,730,85510.35,2015-16
855,012,740,405041.0,2015-16
856,012,750,32864.0,2015-16
857,012,760,296453.19,2015-16
858,012,761,46174.59,2015-16
859,012,770,105025.88,2015-16
860,012,780,355241.57,2015-16
861,012,790,212429.68,2015-16
862,012,800,289048.12,2015-16
863,012,820,134844.0,2015-16
864,012,821,43468.0,2015-16
865,012,830,101811.0,2015-16
866,012,840,143992.0,2015-16
867,012,850,93341.0,2015-16
868,012,860,131626.0,2015-16
869,012,861,16601.0,2015-16
870,012,862,35235.61,2015-16
871,012,870,46100.05,2015-16
872,012,880,60471.0,2015-16
873,012,890,5250.57,2015-16
874,012,900,703019.0,2015-16
875,012,910,107422.64,2015-16
876,012,920,2707143.21,2015-16
877,012,930,36959.05,2015-16
878,012,940,30154.0,2015-16
879,012,950,65559.0,2015-16
880,012,960,278328.0,2015-16
881,012,970,150090.0,2015-16
882,012,980,204637.38,2015-16
883,012,990,80127.0,2015-16
884,012,995,36083.0,2015-16
885,013,010,6168214.85,2015-16
886,013,020,1674999.38,2015-16
887,013,030,698748.49,2015-16
888,013,040,1094485.67,2015-16
889,013,050,969817.23,2015-16
890,013,060,868820.67,2015-16
891,013,070,2173076.92,2015-16
892,013,080,731360.14,2015-16
893,013,090,1606314.51,2015-16
894,013,100,3354886.0,2015-16
895,013,110,6911435.81,2015-16
896,013,111,1305015.14,2015-16
897,013,120,3664896.05,2015-16
898,013,130,7975751.95,2015-16
899,013,132,1526867.7,2015-16
900,013,140,3699988.43,2015-16
901,013,150,713946.55,2015-16
902,013,160,2462237.64,2015-16
903,013,170,992152.52,2015-16
904,013,180,4942945.54,2015-16
905,013,181,1261310.69,2015-16
906,013,182,950537.57,2015-16
907,013,190,2509469.84,2015-16
908,013,200,1271767.75,2015-16
909,013,210,733220.92,2015-16
910,013,220,536819.61,2015-16
911,013,230,4385488.97,2015-16
912,013,240,2040969.57,2015-16
913,013,241,859908.08,2015-16
914,013,250,3853606.74,2015-16
915,013,260,13456090.84,2015-16
916,013,270,1238395.77,2015-16
917,013,280,1408078.53,2015-16
918,013,290,5783242.07,2015-16
919,013,291,966476.66,2015-16
920,013,292,864379.56,2015-16
921,013,300,1918042.17,2015-16
922,013,310,2648035.04,2015-16
923,013,320,7662451.03,2015-16
924,013,330,1894313.25,2015-16
925,013,340,12008168.15,2015-16
926,013,350,2626714.6,2015-16
927,013,360,8681901.51,2015-16
928,013,370,668118.06,2015-16
929,013,380,596136.43,2015-16
930,013,390,2414977.85,2015-16
931,013,400,1167159.65,2015-16
932,013,410,19215397.52,2015-16
933,013,420,916326.42,2015-16
934,013,421,1044966.35,2015-16
935,013,422,482655.34,2015-16
936,013,430,5207114.86,2015-16
937,013,440,2121623.8,2015-16
938,013,450,3632179.04,2015-16
939,013,460,921482.33,2015-16
940,013,470,2125605.47,2015-16
941,013,480,411345.26,2015-16
942,013,490,5653359.39,2015-16
943,013,491,1640569.62,2015-16
944,013,500,1271090.34,2015-16
945,013,510,8580876.7,2015-16
946,013,520,581344.57,2015-16
947,013,530,2843383.43,2015-16
948,013,540,2759545.48,2015-16
949,013,550,3344519.32,2015-16
950,013,560,1382515.49,2015-16
951,013,570,1034193.77,2015-16
952,013,580,1028545.68,2015-16
953,013,590,1803884.84,2015-16
954,013,600,30899117.08,2015-16
955,013,610,850625.31,2015-16
956,013,620,1185718.79,2015-16
957,013,630,3634831.42,2015-16
958,013,640,4369373.39,2015-16
959,013,650,6416712.64,2015-16
960,013,660,648539.11,2015-16
961,013,670,6141370.97,2015-16
962,013,680,2319178.52,2015-16
963,013,681,2608613.55,2015-16
964,013,690,695616.78,2015-16
965,013,700,1727631.97,2015-16
966,013,710,2732799.74,2015-16
967,013,720,717216.16,2015-16
968,013,730,1401703.87,2015-16
969,013,740,6370260.37,2015-16
970,013,750,868134.64,2015-16
971,013,760,4740968.02,2015-16
972,013,761,1305518.49,2015-16
973,013,770,2280778.88,2015-16
974,013,780,6247882.19,2015-16
975,013,790,3901631.28,2015-16
976,013,800,5194834.41,2015-16
977,013,810,2529832.07,2015-16
978,013,820,2491337.11,2015-16
979,013,821,983601.54,2015-16
980,013,830,1879117.65,2015-16
981,013,840,2567679.51,2015-16
982,013,850,2256980.33,2015-16
983,013,860,2490052.95,2015-16
984,013,861,579246.25,2015-16
985,013,862,758441.09,2015-16
986,013,870,807464.79,2015-16
987,013,880,1314374.83,2015-16
988,013,890,279156.6,2015-16
989,013,900,10067187.98,2015-16
990,013,910,1889724.7,2015-16
991,013,920,38519502.1,2015-16
992,013,930,734536.22,2015-16
993,013,940,644710.57,2015-16
994,013,950,1160063.49,2015-16
995,013,960,5339423.96,2015-16
996,013,970,2816869.98,2015-16
997,013,980,3386271.43,2015-16
998,013,990,1868546.19,2015-16
999,013,995,879346.65,2015-16
1000,014,010,583076.2,2015-16
1001,014,020,115668.0,2015-16
1002,014,030,47649.0,2015-16
1003,014,040,150110.0,2015-16
1004,014,050,225983.0,2015-16
1005,014,060,59425.0,2015-16
1006,014,070,121195.0,2015-16
1007,014,080,182605.53,2015-16
1008,014,090,78202.97,2015-16
1009,014,100,514123.0,2015-16
1010,014,110,365586.0,2015-16
1011,014,111,194311.0,2015-16
1012,014,120,362775.0,2015-16
1013,014,130,1103731.0,2015-16
1014,014,132,179663.01,2015-16
1015,014,140,309142.12,2015-16
1016,014,150,133709.62,2015-16
1017,014,160,313866.0,2015-16
1018,014,170,58832.0,2015-16
1019,014,180,334654.01,2015-16
1020,014,181,177226.0,2015-16
1021,014,182,313477.0,2015-16
1022,014,190,180958.0,2015-16
1023,014,200,69909.28,2015-16
1024,014,210,133538.66,2015-16
1025,014,220,102028.12,2015-16
1026,014,230,403738.0,2015-16
1027,014,240,99922.0,2015-16
1028,014,241,116319.57,2015-16
1029,014,250,233827.0,2015-16
1030,014,260,816280.0,2015-16
1031,014,270,194105.0,2015-16
1032,014,280,61700.69,2015-16
1033,014,290,309052.63,2015-16
1034,014,291,146230.0,2015-16
1035,014,292,84871.0,2015-16
1036,014,300,99022.0,2015-16
1037,014,310,155497.0,2015-16
1038,014,320,1389770.0,2015-16
1039,014,330,116615.0,2015-16
1040,014,340,1008617.82,2015-16
1041,014,350,136134.0,2015-16
1042,014,360,692041.0,2015-16
1043,014,370,217172.0,2015-16
1044,014,380,77153.37,2015-16
1045,014,390,139666.0,2015-16
1046,014,400,56859.0,2015-16
1047,014,410,1748005.0,2015-16
1048,014,420,126476.26,2015-16
1049,014,421,142200.93,2015-16
1050,014,422,149250.83,2015-16
1051,014,430,410901.0,2015-16
1052,014,440,126817.0,2015-16
1053,014,450,462184.0,2015-16
1054,014,460,199153.0,2015-16
1055,014,470,299574.0,2015-16
1056,014,480,58892.0,2015-16
1057,014,490,1081362.0,2015-16
1058,014,491,373023.0,2015-16
1059,014,500,83270.0,2015-16
1060,014,510,789468.39,2015-16
1061,014,520,30366.0,2015-16
1062,014,530,148203.0,2015-16
1063,014,540,147447.0,2015-16
1064,014,550,210603.91,2015-16
1065,014,560,181828.0,2015-16
1066,014,570,88001.0,2015-16
1067,014,580,146537.0,2015-16
1068,014,590,278603.22,2015-16
1069,014,600,5927135.47,2015-16
1070,014,610,86610.99,2015-16
1071,014,620,341804.0,2015-16
1072,014,630,328561.1,2015-16
1073,014,640,379303.0,2015-16
1074,014,650,652294.09,2015-16
1075,014,660,120794.36,2015-16
1076,014,670,431616.0,2015-16
1077,014,680,304747.65,2015-16
1078,014,681,1004980.42,2015-16
1079,014,690,46483.0,2015-16
1080,014,700,87091.46,2015-16
1081,014,710,150082.01,2015-16
1082,014,720,95500.0,2015-16
1083,014,730,159278.0,2015-16
1084,014,740,329762.0,2015-16
1085,014,750,93552.98,2015-16
1086,014,760,405138.17,2015-16
1087,014,761,210028.68,2015-16
1088,014,770,127589.0,2015-16
1089,014,780,351846.21,2015-16
1090,014,790,258676.93,2015-16
1091,014,800,533566.78,2015-16
1092,014,810,197725.41,2015-16
1093,014,820,178892.0,2015-16
1094,014,821,138736.0,2015-16
1095,014,830,141912.0,2015-16
1096,014,840,133258.0,2015-16
1097,014,850,109941.0,2015-16
1098,014,860,279008.73,2015-16
1099,014,861,88953.0,2015-16
1100,014,862,31590.68,2015-16
1101,014,870,81788.82,2015-16
1102,014,880,65564.0,2015-16
1103,014,890,173189.0,2015-16
1104,014,900,1662580.0,2015-16
1105,014,910,97862.0,2015-16
1106,014,920,3451666.51,2015-16
1107,014,930,244287.17,2015-16
1108,014,940,70904.0,2015-16
1109,014,950,262575.0,2015-16
1110,014,960,266313.0,2015-16
1111,014,970,344095.46,2015-16
1112,014,980,231531.43,2015-16
1113,014,990,93835.14,2015-16
1114,014,995,51270.0,2015-16
1115,015,010,762727.78,2015-16
1116,015,020,52327.65,2015-16
1117,015,030,15442.0,2015-16
1118,015,040,78886.68,2015-16
1119,015,050,20891.85,2015-16
1120,015,060,50355.13,2015-16
1121,015,070,73270.37,2015-16
1122,015,080,28034.46,2015-16
1123,015,090,53327.17,2015-16
1124,015,100,135240.99,2015-16
1125,015,110,277664.08,2015-16
1126,015,111,62682.57,2015-16
1127,015,120,-76051.57,2015-16
1128,015,130,366961.0,2015-16
1129,015,132,63592.0,2015-16
1130,015,140,199532.0,2015-16
1131,015,150,21257.5,2015-16
1132,015,160,113887.79,2015-16
1133,015,170,113151.79,2015-16
1134,015,180,263600.65,2015-16
1135,015,181,87100.75,2015-16
1136,015,182,37702.0,2015-16
1137,015,190,99136.0,2015-16
1138,015,200,45232.54,2015-16
1139,015,210,23635.0,2015-16
1140,015,220,15504.0,2015-16
1141,015,230,177487.52,2015-16
1142,015,240,115467.18,2015-16
1143,015,241,28537.56,2015-16
1144,015,250,155559.85,2015-16
1145,015,260,570746.5,2015-16
1146,015,270,45960.0,2015-16
1147,015,280,56971.78,2015-16
1148,015,290,209633.1,2015-16
1149,015,291,35587.0,2015-16
1150,015,292,31484.75,2015-16
1151,015,300,74302.0,2015-16
1152,015,310,116536.0,2015-16
1153,015,320,1383403.17,2015-16
1154,015,330,76017.82,2015-16
1155,015,340,790021.64,2015-16
1156,015,350,131031.14,2015-16
1157,015,360,384772.0,2015-16
1158,015,370,19452.0,2015-16
1159,015,380,3967.93,2015-16
1160,015,390,94676.0,2015-16
1161,015,400,37628.85,2015-16
1162,015,410,801393.79,2015-16
1163,015,420,39799.77,2015-16
1164,015,421,34181.51,2015-16
1165,015,422,11059.0,2015-16
1166,015,430,218857.47,2015-16
1167,015,440,75326.28,2015-16
1168,015,450,475824.11,2015-16
1169,015,460,79575.64,2015-16
1170,015,470,100423.0,2015-16
1171,015,480,4959.72,2015-16
1172,015,490,244180.0,2015-16
1173,015,491,69982.2,2015-16
1174,015,500,40373.38,2015-16
1175,015,510,59982.59,2015-16
1176,015,520,12065.24,2015-16
1177,015,530,118824.0,2015-16
1178,015,540,104286.65,2015-16
1179,015,550,151020.06,2015-16
1180,015,560,52144.0,2015-16
1181,015,570,31834.86,2015-16
1182,015,580,82226.43,2015-16
1183,015,590,74159.0,2015-16
1184,015,600,2241504.41,2015-16
1185,015,610,29452.0,2015-16
1186,015,620,47922.0,2015-16
1187,015,630,153045.0,2015-16
1188,015,640,186427.0,2015-16
1189,015,650,506652.02,2015-16
1190,015,660,23956.71,2015-16
1191,015,670,98214.09,2015-16
1192,015,680,121427.13,2015-16
1193,015,681,133863.83,2015-16
1194,015,690,14837.0,2015-16
1195,015,700,10859.25,2015-16
1196,015,710,208654.44,2015-16
1197,015,720,21599.01,2015-16
1198,015,730,10129.92,2015-16
1199,015,740,548818.18,2015-16
1200,015,750,23701.61,2015-16
1201,015,760,253539.06,2015-16
1202,015,761,111949.56,2015-16
1203,015,770,55409.06,2015-16
1204,015,780,351220.89,2015-16
1205,015,790,115433.86,2015-16
1206,015,800,332.1,2015-16
1207,015,810,133132.89,2015-16
1208,015,820,101468.0,2015-16
1209,015,821,0.0,2015-16
1210,015,830,70265.0,2015-16
1211,015,840,101191.0,2015-16
1212,015,850,224826.42,2015-16
1213,015,860,103457.99,2015-16
1214,015,861,13435.0,2015-16
1215,015,862,16187.24,2015-16
1216,015,870,24121.61,2015-16
1217,015,880,25864.58,2015-16
1218,015,890,36245.99,2015-16
1219,015,900,489708.0,2015-16
1220,015,910,14207.35,2015-16
1221,015,920,2846855.65,2015-16
1222,015,930,27317.0,2015-16
1223,015,940,19286.0,2015-16
1224,015,950,50780.0,2015-16
1225,015,960,387891.5,2015-16
1226,015,970,115773.0,2015-16
1227,015,980,-1100.47,2015-16
1228,015,990,78707.56,2015-16
1229,015,995,28545.53,2015-16
1230,016,010,655719.78,2015-16
1231,016,020,60283.73,2015-16
1232,016,030,34262.0,2015-16
1233,016,040,70055.93,2015-16
1234,016,050,92001.49,2015-16
1235,016,060,51884.74,2015-16
1236,016,070,116651.85,2015-16
1237,016,080,37449.45,2015-16
1238,016,090,82785.49,2015-16
1239,016,100,121810.2,2015-16
1240,016,110,364348.76,2015-16
1241,016,111,48946.35,2015-16
1242,016,120,227681.39,2015-16
1243,016,130,264140.88,2015-16
1244,016,132,83757.04,2015-16
1245,016,140,137906.98,2015-16
1246,016,150,28827.02,2015-16
1247,016,160,64169.72,2015-16
1248,016,170,37242.06,2015-16
1249,016,180,157914.35,2015-16
1250,016,181,51176.61,2015-16
1251,016,182,42482.88,2015-16
1252,016,190,144038.13,2015-16
1253,016,200,43497.11,2015-16
1254,016,210,105818.7,2015-16
1255,016,220,38577.33,2015-16
1256,016,230,134387.73,2015-16
1257,016,240,78669.37,2015-16
1258,016,241,25428.36,2015-16
1259,016,250,156168.86,2015-16
1260,016,260,533679.17,2015-16
1261,016,270,93328.67,2015-16
1262,016,280,73777.63,2015-16
1263,016,290,479122.93,2015-16
1264,016,291,75876.8,2015-16
1265,016,292,18966.25,2015-16
1266,016,300,90115.76,2015-16
1267,016,310,153250.27,2015-16
1268,016,320,750358.04,2015-16
1269,016,330,130676.18,2015-16
1270,016,340,528789.24,2015-16
1271,016,350,105342.88,2015-16
1272,016,360,371016.56,2015-16
1273,016,370,39626.99,2015-16
1274,016,380,29011.94,2015-16
1275,016,390,177143.82,2015-16
1276,016,400,183752.65,2015-16
1277,016,410,1535944.69,2015-16
1278,016,420,89872.52,2015-16
1279,016,421,72028.19,2015-16
1280,016,422,34279.92,2015-16
1281,016,430,579868.29,2015-16
1282,016,440,116771.45,2015-16
1283,016,450,152150.71,2015-16
1284,016,460,84078.13,2015-16
1285,016,470,270356.89,2015-16
1286,016,480,19394.68,2015-16
1287,016,490,241793.98,2015-16
1288,016,491,31594.48,2015-16
1289,016,500,117080.36,2015-16
1290,016,510,366450.2,2015-16
1291,016,520,14618.01,2015-16
1292,016,530,58548.67,2015-16
1293,016,540,118608.69,2015-16
1294,016,550,124642.66,2015-16
1295,016,560,52476.55,2015-16
1296,016,570,37147.58,2015-16
1297,016,580,183570.11,2015-16
1298,016,590,84590.47,2015-16
1299,016,600,343706.12,2015-16
1300,016,610,39651.84,2015-16
1301,016,620,93436.41,2015-16
1302,016,630,87459.41,2015-16
1303,016,640,325971.94,2015-16
1304,016,650,392406.16,2015-16
1305,016,660,30834.61,2015-16
1306,016,670,214905.67,2015-16
1307,016,680,87857.54,2015-16
1308,016,681,94957.21,2015-16
1309,016,690,20693.76,2015-16
1310,016,700,132418.48,2015-16
1311,016,710,238459.23,2015-16
1312,016,720,30406.73,2015-16
1313,016,730,82465.02,2015-16
1314,016,740,370551.43,2015-16
1315,016,750,11918.23,2015-16
1316,016,760,288765.36,2015-16
1317,016,761,78060.76,2015-16
1318,016,770,183983.16,2015-16
1319,016,780,496104.51,2015-16
1320,016,790,149634.98,2015-16
1321,016,800,282421.04,2015-16
1322,016,810,137481.5,2015-16
1323,016,820,87496.42,2015-16
1324,016,821,95949.42,2015-16
1325,016,830,74727.66,2015-16
1326,016,840,48222.75,2015-16
1327,016,850,49788.3,2015-16
1328,016,860,135129.92,2015-16
1329,016,861,20310.44,2015-16
1330,016,862,36366.64,2015-16
1331,016,870,60327.56,2015-16
1332,016,880,35267.71,2015-16
1333,016,890,18886.47,2015-16
1334,016,900,376717.07,2015-16
1335,016,910,237728.5,2015-16
1336,016,920,1035711.94,2015-16
1337,016,930,63524.89,2015-16
1338,016,940,52498.31,2015-16
1339,016,950,43383.41,2015-16
1340,016,960,322888.49,2015-16
1341,016,970,93949.08,2015-16
1342,016,980,81487.2,2015-16
1343,016,990,189825.28,2015-16
1344,016,995,49415.21,2015-16
1345,018,010,28365.7,2015-16
1346,018,090,9675.04,2015-16
1347,018,150,1344.36,2015-16
1348,018,210,358.5,2015-16
1349,018,330,35497.96,2015-16
1350,018,480,1792.48,2015-16
1351,018,490,4110.88,2015-16
1352,018,550,2318.4,2015-16
1353,018,580,45834.48,2015-16
1354,018,760,5177.68,2015-16
1355,018,800,18821.04,2015-16
1356,018,850,9967.56,2015-16
1357,019,030,1548700.0,2015-16
1358,019,040,1118209.0,2015-16
1359,019,050,1548000.0,2015-16
1360,019,060,1560263.96,2015-16
1361,019,080,1429926.68,2015-16
1362,019,150,1598744.41,2015-16
1363,019,170,1586863.45,2015-16
1364,019,210,1541613.45,2015-16
1365,019,220,1691948.42,2015-16
1366,019,370,1907135.0,2015-16
1367,019,380,1843419.41,2015-16
1368,019,400,1904000.0,2015-16
1369,019,460,1985714.0,2015-16
1370,019,480,1709407.0,2015-16
1371,019,520,1928743.99,2015-16
1372,019,570,1467515.0,2015-16
1373,019,580,681790.0,2015-16
1374,019,610,1722484.04,2015-16
1375,019,660,1592771.82,2015-16
1376,019,690,1820000.0,2015-16
1377,019,720,1586278.0,2015-16
1378,019,750,1671698.99,2015-16
1379,019,870,1657968.43,2015-16
1380,019,890,1709864.65,2015-16
1381,019,930,1467489.0,2015-16
1382,019,940,1151511.0,2015-16
1383,019,995,1788166.0,2015-16
1384,020,010,1883498.0,2015-16
1385,020,070,103896.0,2015-16
1386,020,080,300456.68,2015-16
1387,020,110,789659.5,2015-16
1388,020,130,972128.0,2015-16
1389,020,170,51084.95,2015-16
1390,020,181,54682.0,2015-16
1391,020,182,60758.0,2015-16
1392,020,190,1093644.0,2015-16
1393,020,230,243032.0,2015-16
1394,020,260,9113700.0,2015-16
1395,020,310,425306.0,2015-16
1396,020,320,880991.0,2015-16
1397,020,330,911370.0,2015-16
1398,020,340,2065772.0,2015-16
1399,020,350,60758.0,2015-16
1400,020,360,868839.0,2015-16
1401,020,400,352397.0,2015-16
1402,020,410,1336676.0,2015-16
1403,020,420,874036.32,2015-16
1404,020,422,121516.0,2015-16
1405,020,430,1761982.0,2015-16
1406,020,450,394927.0,2015-16
1407,020,470,607210.6,2015-16
1408,020,490,467837.0,2015-16
1409,020,510,1810588.0,2015-16
1410,020,540,60758.0,2015-16
1411,020,590,243032.0,2015-16
1412,020,600,5346704.0,2015-16
1413,020,630,486064.0,2015-16
1414,020,650,425306.0,2015-16
1415,020,660,121516.09,2015-16
1416,020,670,2673352.0,2015-16
1417,020,680,53084.17,2015-16
1418,020,681,1603208.65,2015-16
1419,020,700,243031.81,2015-16
1420,020,720,60758.0,2015-16
1421,020,740,182274.0,2015-16
1422,020,760,364547.2,2015-16
1423,020,790,364547.86,2015-16
1424,020,830,546822.0,2015-16
1425,020,900,4860640.0,2015-16
1426,020,910,2825247.0,2015-16
1427,020,920,2564748.0,2015-16
1428,020,930,607579.71,2015-16
1429,020,940,121516.0,2015-16
1430,020,960,595428.0,2015-16
1431,020,970,156148.0,2015-16
1432,020,980,729095.14,2015-16
1433,021,181,4212.98,2015-16
1434,021,470,7946.54,2015-16
1435,021,490,8446.35,2015-16
1436,021,730,7518.98,2015-16
1437,021,810,1671.55,2015-16
1438,021,990,8271.84,2015-16
1439,024,010,1147175.54,2015-16
1440,024,020,311357.97,2015-16
1441,024,030,50320.0,2015-16
1442,024,040,282704.0,2015-16
1443,024,050,112626.0,2015-16
1444,024,060,76132.22,2015-16
1445,024,070,286814.0,2015-16
1446,024,080,228925.58,2015-16
1447,024,090,374106.0,2015-16
1448,024,100,475182.0,2015-16
1449,024,110,23626.45,2015-16
1450,024,111,197117.0,2015-16
1451,024,130,842028.0,2015-16
1452,024,132,319055.0,2015-16
1453,024,140,808067.04,2015-16
1454,024,150,88485.71,2015-16
1455,024,160,290961.8,2015-16
1456,024,170,180837.87,2015-16
1457,024,180,512078.0,2015-16
1458,024,181,166745.0,2015-16
1459,024,182,134628.0,2015-16
1460,024,190,253268.0,2015-16
1461,024,200,120295.12,2015-16
1462,024,210,94697.0,2015-16
1463,024,220,19000.0,2015-16
1464,024,230,1033610.0,2015-16
1465,024,240,468256.0,2015-16
1466,024,241,184760.34,2015-16
1467,024,250,526447.0,2015-16
1468,024,260,1893480.0,2015-16
1469,024,270,138827.0,2015-16
1470,024,280,141218.0,2015-16
1471,024,290,846048.8,2015-16
1472,024,291,868674.0,2015-16
1473,024,292,742897.68,2015-16
1474,024,300,182633.0,2015-16
1475,024,310,723878.0,2015-16
1476,024,320,1272149.0,2015-16
1477,024,330,1896911.0,2015-16
1478,024,350,1970290.96,2015-16
1479,024,360,414989.0,2015-16
1480,024,380,46637.11,2015-16
1481,024,390,457380.0,2015-16
1482,024,400,263681.0,2015-16
1483,024,410,2435957.0,2015-16
1484,024,420,1200794.7,2015-16
1485,024,421,177345.0,2015-16
1486,024,422,284772.91,2015-16
1487,024,430,1393979.0,2015-16
1488,024,440,248308.0,2015-16
1489,024,450,107564.0,2015-16
1490,024,460,680563.0,2015-16
1491,024,470,2162889.0,2015-16
1492,024,480,162750.0,2015-16
1493,024,490,633410.0,2015-16
1494,024,491,184269.0,2015-16
1495,024,500,132131.0,2015-16
1496,024,510,2109629.87,2015-16
1497,024,520,73006.0,2015-16
1498,024,530,559620.0,2015-16
1499,024,540,716230.0,2015-16
1500,024,550,392240.29,2015-16
1501,024,560,131424.0,2015-16
1502,024,570,93964.0,2015-16
1503,024,580,268200.0,2015-16
1504,024,590,390833.82,2015-16
1505,024,600,4813120.0,2015-16
1506,024,610,68299.28,2015-16
1507,024,620,1417800.8,2015-16
1508,024,640,951342.0,2015-16
1509,024,650,896741.68,2015-16
1510,024,660,788155.35,2015-16
1511,024,670,874964.0,2015-16
1512,024,680,235843.0,2015-16
1513,024,681,254085.84,2015-16
1514,024,690,50954.0,2015-16
1515,024,710,489846.05,2015-16
1516,024,720,78315.0,2015-16
1517,024,730,247844.71,2015-16
1518,024,740,1400949.9,2015-16
1519,024,750,47650.0,2015-16
1520,024,760,1031140.24,2015-16
1521,024,761,313366.23,2015-16
1522,024,770,582889.0,2015-16
1523,024,780,5499915.13,2015-16
1524,024,790,860962.15,2015-16
1525,024,800,1030658.82,2015-16
1526,024,820,618671.0,2015-16
1527,024,821,245698.78,2015-16
1528,024,830,468309.0,2015-16
1529,024,840,517097.0,2015-16
1530,024,850,371434.0,2015-16
1531,024,860,520668.0,2015-16
1532,024,861,77868.0,2015-16
1533,024,862,83190.68,2015-16
1534,024,870,130143.55,2015-16
1535,024,880,117717.8,2015-16
1536,024,890,38197.25,2015-16
1537,024,900,1239799.0,2015-16
1538,024,910,2009071.0,2015-16
1539,024,920,3510699.03,2015-16
1540,024,930,767341.0,2015-16
1541,024,940,529284.0,2015-16
1542,024,950,130471.0,2015-16
1543,024,960,1296818.42,2015-16
1544,024,970,339097.0,2015-16
1545,024,990,314485.94,2015-16
1546,024,995,81418.0,2015-16
1547,025,050,0.0,2015-16
1548,025,060,455.01,2015-16
1549,025,140,0.0,2015-16
1550,025,170,0.0,2015-16
1551,025,180,1849.0,2015-16
1552,025,200,0.0,2015-16
1553,025,210,0.0,2015-16
1554,025,330,8403.0,2015-16
1555,025,380,0.0,2015-16
1556,025,420,602.57,2015-16
1557,025,440,0.0,2015-16
1558,025,510,0.0,2015-16
1559,025,550,57.01,2015-16
1560,025,660,253.36,2015-16
1561,025,761,0.0,2015-16
1562,025,800,0.0,2015-16
1563,025,862,0.0,2015-16
1564,025,890,0.0,2015-16
1565,025,900,0.0,2015-16
1566,027,010,5476526.0,2015-16
1567,027,020,1252065.66,2015-16
1568,027,030,325375.0,2015-16
1569,027,040,903389.27,2015-16
1570,027,050,764649.0,2015-16
1571,027,060,488233.56,2015-16
1572,027,070,1626058.0,2015-16
1573,027,080,465790.62,2015-16
1574,027,090,1154124.0,2015-16
1575,027,100,2920604.0,2015-16
1576,027,110,5760844.0,2015-16
1577,027,111,1212938.0,2015-16
1578,027,120,2944103.41,2015-16
1579,027,130,7051432.0,2015-16
1580,027,132,1395359.0,2015-16
1581,027,140,2749174.0,2015-16
1582,027,150,389294.35,2015-16
1583,027,160,1820611.83,2015-16
1584,027,170,686698.42,2015-16
1585,027,180,3773406.0,2015-16
1586,027,181,1073218.0,2015-16
1587,027,182,763653.0,2015-16
1588,027,190,1951687.0,2015-16
1589,027,200,731088.04,2015-16
1590,027,210,562346.0,2015-16
1591,027,220,341635.37,2015-16
1592,027,230,3524950.0,2015-16
1593,027,240,1414906.26,2015-16
1594,027,241,504439.0,2015-16
1595,027,250,3708268.46,2015-16
1596,027,260,12566219.26,2015-16
1597,027,270,893777.0,2015-16
1598,027,280,1121258.96,2015-16
1599,027,290,4371828.47,2015-16
1600,027,291,965595.0,2015-16
1601,027,292,617006.18,2015-16
1602,027,300,1479798.0,2015-16
1603,027,310,2470726.0,2015-16
1604,027,320,8668109.0,2015-16
1605,027,330,1480674.0,2015-16
1606,027,340,13385509.0,2015-16
1607,027,350,2071685.18,2015-16
1608,027,360,7507722.0,2015-16
1609,027,370,373976.0,2015-16
1610,027,380,276187.88,2015-16
1611,027,390,1805409.96,2015-16
1612,027,400,804600.0,2015-16
1613,027,410,16862868.0,2015-16
1614,027,420,798925.61,2015-16
1615,027,421,648310.0,2015-16
1616,027,422,242427.44,2015-16
1617,027,430,5182749.0,2015-16
1618,027,440,1725387.0,2015-16
1619,027,450,3292988.0,2015-16
1620,027,460,730086.0,2015-16
1621,027,470,2338022.99,2015-16
1622,027,480,162795.0,2015-16
1623,027,490,4519848.0,2015-16
1624,027,491,1382240.0,2015-16
1625,027,500,941713.0,2015-16
1626,027,510,8177477.65,2015-16
1627,027,520,325021.0,2015-16
1628,027,530,2505789.8,2015-16
1629,027,540,2243421.33,2015-16
1630,027,550,2667098.99,2015-16
1631,027,560,1090479.0,2015-16
1632,027,570,536358.0,2015-16
1633,027,580,908407.0,2015-16
1634,027,590,1576621.02,2015-16
1635,027,600,37813312.0,2015-16
1636,027,610,455433.51,2015-16
1637,027,620,999979.0,2015-16
1638,027,630,2956899.0,2015-16
1639,027,640,3953417.77,2015-16
1640,027,650,6384702.0,2015-16
1641,027,660,537813.01,2015-16
1642,027,670,7313666.0,2015-16
1643,027,680,1621459.0,2015-16
1644,027,681,2799246.31,2015-16
1645,027,690,276751.0,2015-16
1646,027,700,1491332.0,2015-16
1647,027,710,2049735.53,2015-16
1648,027,720,451134.0,2015-16
1649,027,730,1218459.41,2015-16
1650,027,740,5889479.0,2015-16
1651,027,750,520238.0,2015-16
1652,027,760,4069301.66,2015-16
1653,027,761,1190550.27,2015-16
1654,027,770,1838362.0,2015-16
1655,027,780,6313703.79,2015-16
1656,027,790,2848618.85,2015-16
1657,027,800,4885687.53,2015-16
1658,027,810,2029708.17,2015-16
1659,027,820,2049125.55,2015-16
1660,027,821,799993.75,2015-16
1661,027,830,1545003.0,2015-16
1662,027,840,2145421.0,2015-16
1663,027,850,1399155.0,2015-16
1664,027,860,1951882.65,2015-16
1665,027,861,276518.0,2015-16
1666,027,862,382186.18,2015-16
1667,027,870,503413.91,2015-16
