,prc,lea,expend,fiscal_year
844,012,160,141218.0,2013-14
845,012,170,47131.68,2013-14
846,012,180,282245.0,2013-14
847,012,181,77393.0,2013-14
848,012,182,50831.0,2013-14
849,012,190,154403.0,2013-14
850,012,200,57136.81,2013-14
851,012,210,22332.41,2013-14
852,012,220,19925.0,2013-14
853,012,230,264664.0,2013-14
854,012,240,107393.35,2013-14
855,012,241,46425.3,2013-14
856,012,250,227949.46,2013-14
857,012,260,932918.0,2013-14
858,012,270,64016.0,2013-14
859,012,280,73189.0,2013-14
860,012,290,347599.0,2013-14
861,012,291,43187.0,2013-14
862,012,292,32103.49,2013-14
863,012,300,107394.0,2013-14
864,012,310,143511.0,2013-14
865,012,320,638582.97,2013-14
866,012,330,107203.0,2013-14
867,012,340,961200.0,2013-14
868,012,350,125922.53,2013-14
869,012,360,570031.0,2013-14
870,012,370,29090.0,2013-14
871,012,380,23113.15,2013-14
872,012,390,154212.0,2013-14
873,012,400,72349.0,2013-14
874,012,410,1244031.95,2013-14
875,012,420,49875.0,2013-14
876,012,421,51786.0,2013-14
877,012,422,24842.0,2013-14
878,012,430,374925.0,2013-14
879,012,440,130135.0,2013-14
880,012,450,230459.0,2013-14
881,012,460,47391.0,2013-14
882,012,470,144467.02,2013-14
883,012,480,9937.0,2013-14
884,012,490,403971.0,2013-14
885,012,491,112554.0,2013-14
886,012,500,62296.0,2013-14
887,012,510,552642.0,2013-14
888,012,520,16890.0,2013-14
889,012,530,171793.0,2013-14
890,012,540,171793.0,2013-14
891,012,550,210203.0,2013-14
892,012,560,90259.0,2013-14
893,012,570,46627.0,2013-14
894,012,580,60959.0,2013-14
895,012,590,98999.33,2013-14
896,012,600,2721551.0,2013-14
897,012,610,36308.0,2013-14
898,012,620,65354.0,2013-14
899,012,630,220904.0,2013-14
900,012,640,307278.0,2013-14
901,012,650,472956.0,2013-14
902,012,660,38589.58,2013-14
903,012,670,412568.81,2013-14
904,012,680,129943.0,2013-14
905,012,681,196289.22,2013-14
906,012,690,30384.0,2013-14
907,012,700,98768.3,2013-14
908,012,710,168145.99,2013-14
909,012,720,28664.0,2013-14
910,012,730,94591.0,2013-14
911,012,740,426138.0,2013-14
912,012,750,42232.0,2013-14
913,012,760,310144.0,2013-14
914,012,761,47055.0,2013-14
915,012,770,127257.21,2013-14
916,012,780,364118.02,2013-14
917,012,790,236764.51,2013-14
918,012,800,327745.77,2013-14
919,012,810,171411.0,2013-14
920,012,820,135294.0,2013-14
921,012,821,48347.0,2013-14
922,012,830,117140.0,2013-14
923,012,840,171411.0,2013-14
924,012,850,114083.0,2013-14
925,012,860,143128.99,2013-14
926,012,861,15670.0,2013-14
927,012,862,40940.96,2013-14
928,012,870,51977.0,2013-14
929,012,880,69940.0,2013-14
930,012,890,10145.0,2013-14
931,012,900,722715.0,2013-14
932,012,910,145491.93,2013-14
933,012,920,2791278.05,2013-14
934,012,930,46053.0,2013-14
935,012,940,30193.0,2013-14
936,012,950,33805.62,2013-14
937,012,960,322948.0,2013-14
938,012,970,180920.0,2013-14
939,012,980,239440.0,2013-14
940,012,990,94973.0,2013-14
941,012,995,33250.0,2013-14
942,013,010,5503965.06,2013-14
943,013,020,1555514.15,2013-14
944,013,030,567909.66,2013-14
945,013,040,981152.27,2013-14
946,013,050,937024.4,2013-14
947,013,060,787442.87,2013-14
948,013,070,1998468.7,2013-14
949,013,080,795296.74,2013-14
950,013,090,1570905.91,2013-14
951,013,100,3093724.14,2013-14
952,013,110,6603392.28,2013-14
953,013,111,1264020.66,2013-14
954,013,120,3504123.7,2013-14
955,013,130,6951599.56,2013-14
956,013,132,1389266.37,2013-14
957,013,140,3444918.56,2013-14
958,013,150,563276.23,2013-14
959,013,160,2228146.69,2013-14
960,013,170,960978.44,2013-14
961,013,180,4565523.42,2013-14
962,013,181,1200128.71,2013-14
963,013,182,785618.26,2013-14
964,013,190,2259559.35,2013-14
965,013,200,1166331.4,2013-14
966,013,210,677368.6,2013-14
967,013,220,442977.62,2013-14
968,013,230,4084325.36,2013-14
969,013,240,1929151.96,2013-14
970,013,241,675565.59,2013-14
971,013,250,3542251.95,2013-14
972,013,260,12585464.03,2013-14
973,013,270,1174988.88,2013-14
974,013,280,1355812.85,2013-14
975,013,290,5435637.4,2013-14
976,013,291,1033633.58,2013-14
977,013,292,872555.96,2013-14
978,013,300,1725951.98,2013-14
979,013,310,2189216.51,2013-14
980,013,320,7403702.72,2013-14
981,013,330,1973308.76,2013-14
982,013,340,5591649.69,2013-14
983,013,350,2334965.6,2013-14
984,013,360,8153291.85,2013-14
985,013,370,690977.91,2013-14
986,013,380,617076.5,2013-14
987,013,390,2186930.66,2013-14
988,013,400,936627.83,2013-14
989,013,410,18349484.98,2013-14
990,013,420,988080.3,2013-14
991,013,421,865025.21,2013-14
992,013,422,455792.89,2013-14
993,013,430,4864963.12,2013-14
994,013,440,1996180.89,2013-14
995,013,450,3470059.23,2013-14
996,013,460,947653.88,2013-14
997,013,470,1905589.69,2013-14
998,013,480,425281.11,2013-14
999,013,490,5688286.43,2013-14
1000,013,491,1409602.56,2013-14
1001,013,500,1053117.03,2013-14
1002,013,510,7904871.3,2013-14
1003,013,520,558870.58,2013-14
1004,013,530,2578802.95,2013-14
1005,013,540,2691056.87,2013-14
1006,013,550,3082924.1,2013-14
1007,013,560,1272958.31,2013-14
1008,013,570,967201.76,2013-14
1009,013,580,1148995.51,2013-14
1010,013,590,1684818.13,2013-14
1011,013,600,25020119.41,2013-14
1012,013,610,854957.74,2013-14
1013,013,620,1177688.42,2013-14
1014,013,630,3319239.4,2013-14
1015,013,640,4332891.86,2013-14
1016,013,650,5283787.48,2013-14
1017,013,660,639689.45,2013-14
1018,013,670,5547824.26,2013-14
1019,013,680,2117143.21,2013-14
1020,013,681,2099845.74,2013-14
1021,013,690,634252.82,2013-14
1022,013,700,1584914.73,2013-14
1023,013,710,2499527.8,2013-14
1024,013,720,671056.48,2013-14
1025,013,730,1431309.56,2013-14
1026,013,740,5983882.9,2013-14
1027,013,750,847297.68,2013-14
1028,013,760,4668270.07,2013-14
1029,013,761,1199628.94,2013-14
1030,013,770,2116093.87,2013-14
1031,013,780,5912997.86,2013-14
1032,013,790,3844819.49,2013-14
1033,013,800,5031678.91,2013-14
1034,013,810,2466161.69,2013-14
1035,013,820,2310347.13,2013-14
1036,013,821,927067.3,2013-14
1037,013,830,1818435.18,2013-14
1038,013,840,2482289.16,2013-14
1039,013,850,2149930.21,2013-14
1040,013,860,2275161.12,2013-14
1041,013,861,526747.03,2013-14
1042,013,862,764034.02,2013-14
1043,013,870,714228.88,2013-14
1044,013,880,1271692.85,2013-14
1045,013,890,225347.57,2013-14
1046,013,900,8901261.03,2013-14
1047,013,910,1708677.88,2013-14
1048,013,920,33502251.55,2013-14
1049,013,930,740527.0,2013-14
1050,013,940,636257.23,2013-14
1051,013,950,1306777.19,2013-14
1052,013,960,4786919.52,2013-14
1053,013,970,2699460.6,2013-14
1054,013,980,3096961.01,2013-14
1055,013,990,1786148.18,2013-14
1056,013,995,785725.94,2013-14
1057,014,010,866593.37,2013-14
1058,014,020,141217.0,2013-14
1059,014,030,73519.0,2013-14
1060,014,040,229147.0,2013-14
1061,014,050,250920.0,2013-14
1062,014,060,77861.8,2013-14
1063,014,070,121026.01,2013-14
1064,014,080,163365.62,2013-14
1065,014,090,74175.0,2013-14
1066,014,100,330969.0,2013-14
1067,014,110,357520.9,2013-14
1068,014,111,171424.0,2013-14
1069,014,120,327999.0,2013-14
1070,014,130,712416.94,2013-14
1071,014,132,113253.94,2013-14
1072,014,140,307126.03,2013-14
1073,014,150,198413.77,2013-14
1074,014,160,368052.0,2013-14
1075,014,170,46485.36,2013-14
1076,014,180,333949.0,2013-14
1077,014,181,124391.0,2013-14
1078,014,182,221260.99,2013-14
1079,014,190,116091.0,2013-14
1080,014,200,77755.57,2013-14
1081,014,210,122160.54,2013-14
1082,014,220,185038.02,2013-14
1083,014,230,303283.0,2013-14
1084,014,240,97638.92,2013-14
1085,014,241,183139.76,2013-14
1086,014,250,399835.0,2013-14
1087,014,260,807293.0,2013-14
1088,014,270,144549.0,2013-14
1089,014,280,67367.65,2013-14
1090,014,290,282843.99,2013-14
1091,014,291,55590.0,2013-14
1092,014,292,47424.0,2013-14
1093,014,300,135233.0,2013-14
1094,014,310,199897.0,2013-14
1095,014,320,1002652.0,2013-14
1096,014,330,91961.0,2013-14
1097,014,340,904309.0,2013-14
1098,014,350,119791.0,2013-14
1099,014,360,414499.0,2013-14
1100,014,370,120843.0,2013-14
1101,014,380,59670.28,2013-14
1102,014,390,193039.0,2013-14
1103,014,400,67216.0,2013-14
1104,014,410,1318388.8,2013-14
1105,014,420,48227.8,2013-14
1106,014,421,242805.0,2013-14
1107,014,422,111626.0,2013-14
1108,014,430,450075.0,2013-14
1109,014,440,112658.0,2013-14
1110,014,450,327338.0,2013-14
1111,014,460,114251.0,2013-14
1112,014,470,219532.79,2013-14
1113,014,480,30472.0,2013-14
1114,014,490,456267.0,2013-14
1115,014,491,201539.61,2013-14
1116,014,500,178881.0,2013-14
1117,014,510,509768.39,2013-14
1118,014,520,29265.0,2013-14
1119,014,530,136943.0,2013-14
1120,014,540,180483.0,2013-14
1121,014,550,208567.0,2013-14
1122,014,560,143591.0,2013-14
1123,014,570,65279.03,2013-14
1124,014,580,69667.0,2013-14
1125,014,590,285777.57,2013-14
1126,014,600,3774729.0,2013-14
1127,014,610,61265.0,2013-14
1128,014,620,196620.0,2013-14
1129,014,630,454816.0,2013-14
1130,014,640,222022.0,2013-14
1131,014,650,664076.78,2013-14
1132,014,660,108464.43,2013-14
1133,014,670,413684.0,2013-14
1134,014,680,190010.0,2013-14
1135,014,681,1001094.38,2013-14
1136,014,690,37165.0,2013-14
1137,014,700,122680.18,2013-14
1138,014,710,140036.26,2013-14
1139,014,720,78849.0,2013-14
1140,014,730,128174.31,2013-14
1141,014,740,308005.19,2013-14
1142,014,750,59992.0,2013-14
1143,014,760,356959.44,2013-14
1144,014,761,227481.67,2013-14
1145,014,770,176909.0,2013-14
1146,014,780,310908.0,2013-14
1147,014,790,209725.82,2013-14
1148,014,800,329014.0,2013-14
1149,014,810,126785.0,2013-14
1150,014,820,121819.0,2013-14
1151,014,821,44775.55,2013-14
1152,014,830,180550.0,2013-14
1153,014,840,149035.0,2013-14
1154,014,850,111712.0,2013-14
1155,014,860,209745.85,2013-14
1156,014,861,55345.0,2013-14
1157,014,862,69038.16,2013-14
1158,014,870,131442.0,2013-14
1159,014,880,61074.0,2013-14
1160,014,890,151613.79,2013-14
1161,014,900,558735.0,2013-14
1162,014,910,145049.14,2013-14
1163,014,920,2904100.46,2013-14
1164,014,930,229231.0,2013-14
1165,014,940,134033.0,2013-14
1166,014,950,248314.0,2013-14
1167,014,960,253803.0,2013-14
1168,014,970,198436.0,2013-14
1169,014,980,165577.86,2013-14
1170,014,990,89378.0,2013-14
1171,014,995,70368.0,2013-14
1172,015,010,443523.6,2013-14
1173,015,020,228587.34,2013-14
1174,015,030,19382.0,2013-14
1175,015,040,13523.27,2013-14
1176,015,050,49387.57,2013-14
1177,015,060,2341.45,2013-14
1178,015,070,97535.0,2013-14
1179,015,080,41355.51,2013-14
1180,015,090,70114.11,2013-14
1181,015,100,106310.59,2013-14
1182,015,110,550491.17,2013-14
1183,015,111,36464.21,2013-14
1184,015,120,272871.0,2013-14
1185,015,130,426137.99,2013-14
1186,015,132,73740.99,2013-14
1187,015,140,320695.0,2013-14
1188,015,150,22993.15,2013-14
1189,015,160,80794.98,2013-14
1190,015,170,75763.93,2013-14
1191,015,180,219239.87,2013-14
1192,015,181,67557.81,2013-14
1193,015,182,41635.0,2013-14
1194,015,190,115427.0,2013-14
1195,015,200,37065.1,2013-14
1196,015,210,38981.69,2013-14
1197,015,220,17391.35,2013-14
1198,015,230,214479.53,2013-14
1199,015,240,23188.25,2013-14
1200,015,241,21161.59,2013-14
1201,015,250,202030.25,2013-14
1202,015,260,742336.0,2013-14
1203,015,270,53327.0,2013-14
1204,015,280,68426.0,2013-14
1205,015,290,284125.56,2013-14
1206,015,291,43766.0,2013-14
1207,015,292,24124.02,2013-14
1208,015,300,90146.0,2013-14
1209,015,310,255144.0,2013-14
1210,015,320,628132.54,2013-14
1211,015,330,850664.1,2013-14
1212,015,340,762538.37,2013-14
1213,015,350,120305.0,2013-14
1214,015,360,530638.0,2013-14
1215,015,370,24150.0,2013-14
1216,015,380,20405.7,2013-14
1217,015,390,118405.0,2013-14
1218,015,400,44198.0,2013-14
1219,015,410,1024857.14,2013-14
1220,015,420,80604.02,2013-14
1221,015,421,43178.0,2013-14
1222,015,422,13559.0,2013-14
1223,015,430,367291.3,2013-14
1224,015,440,90538.12,2013-14
1225,015,450,934.65,2013-14
1226,015,460,35699.24,2013-14
1227,015,470,114274.0,2013-14
1228,015,480,35094.71,2013-14
1229,015,490,297381.9,2013-14
1230,015,491,120361.88,2013-14
1231,015,500,50533.3,2013-14
1232,015,510,463155.85,2013-14
1233,015,520,78664.16,2013-14
1234,015,530,133257.84,2013-14
1235,015,540,125569.17,2013-14
1236,015,550,168863.63,2013-14
1237,015,560,61151.0,2013-14
1238,015,570,96177.15,2013-14
1239,015,580,66593.8,2013-14
1240,015,590,89178.0,2013-14
1241,015,600,2379989.45,2013-14
1242,015,610,18448.45,2013-14
1243,015,620,57637.0,2013-14
1244,015,630,178241.0,2013-14
1245,015,640,227443.0,2013-14
1246,015,650,315832.98,2013-14
1247,015,660,22232.86,2013-14
1248,015,670,323727.13,2013-14
1249,015,680,156103.0,2013-14
1250,015,681,169845.38,2013-14
1251,015,690,19892.0,2013-14
1252,015,700,79104.84,2013-14
1253,015,710,47036.3,2013-14
1254,015,720,36080.75,2013-14
1255,015,730,52257.45,2013-14
1256,015,740,303967.68,2013-14
1257,015,750,31079.23,2013-14
1258,015,760,249479.06,2013-14
1259,015,761,130393.62,2013-14
1260,015,770,106338.0,2013-14
1261,015,780,335410.33,2013-14
1262,015,790,92202.64,2013-14
1263,015,800,0.0,2013-14
1264,015,810,119462.07,2013-14
1265,015,820,120154.0,2013-14
1266,015,821,1811.38,2013-14
1267,015,830,84974.0,2013-14
1268,015,840,121470.0,2013-14
1269,015,850,2445.48,2013-14
1270,015,860,88591.88,2013-14
1271,015,861,17119.0,2013-14
1272,015,862,32855.0,2013-14
1273,015,870,27528.57,2013-14
1274,015,880,49738.0,2013-14
1275,015,890,3017.37,2013-14
1276,015,900,564579.75,2013-14
1277,015,910,153519.26,2013-14
1278,015,920,1500527.62,2013-14
1279,015,930,35004.59,2013-14
1280,015,940,24099.0,2013-14
1281,015,950,62062.0,2013-14
1282,015,960,-4803.35,2013-14
1283,015,970,129315.77,2013-14
1284,015,980,212308.0,2013-14
1285,015,990,194450.12,2013-14
1286,015,995,47381.4,2013-14
1287,016,010,113625.44,2013-14
1288,016,020,20802.47,2013-14
1289,016,030,0.0,2013-14
1290,016,040,0.0,2013-14
1291,016,050,10806.58,2013-14
1292,016,060,10473.67,2013-14
1293,016,070,0.0,2013-14
1294,016,080,18056.33,2013-14
1295,016,090,11480.94,2013-14
1296,016,100,0.0,2013-14
1297,016,110,63279.13,2013-14
1298,016,111,8423.45,2013-14
1299,016,120,4822.54,2013-14
1300,016,130,188688.86,2013-14
1301,016,132,0.0,2013-14
1302,016,140,65343.68,2013-14
1303,016,150,3632.11,2013-14
1304,016,160,12838.93,2013-14
1305,016,170,0.0,2013-14
1306,016,180,379.02,2013-14
1307,016,181,1572.45,2013-14
1308,016,182,1777.11,2013-14
1309,016,190,86920.88,2013-14
1310,016,200,5118.01,2013-14
1311,016,210,7993.67,2013-14
1312,016,220,8929.67,2013-14
1313,016,230,32855.22,2013-14
1314,016,240,0.0,2013-14
1315,016,241,1300.0,2013-14
1316,016,250,47104.96,2013-14
1317,016,260,135279.79,2013-14
1318,016,270,4306.21,2013-14
1319,016,280,0.0,2013-14
1320,016,290,742.1,2013-14
1321,016,291,4508.28,2013-14
1322,016,292,10588.61,2013-14
1323,016,300,5232.18,2013-14
1324,016,310,0.0,2013-14
1325,016,320,195723.99,2013-14
1326,016,330,171.88,2013-14
1327,016,340,0.0,2013-14
1328,016,350,24385.48,2013-14
1329,016,360,183094.11,2013-14
1330,016,370,15319.03,2013-14
1331,016,380,0.0,2013-14
1332,016,390,21718.12,2013-14
1333,016,400,6123.07,2013-14
1334,016,410,197442.8,2013-14
1335,016,420,19418.94,2013-14
1336,016,421,13513.61,2013-14
1337,016,422,1444.23,2013-14
1338,016,430,14809.66,2013-14
1339,016,440,64849.27,2013-14
1340,016,450,20574.97,2013-14
1341,016,460,13870.31,2013-14
1342,016,470,111790.85,2013-14
1343,016,480,4182.93,2013-14
1344,016,490,90534.42,2013-14
1345,016,491,22795.99,2013-14
1346,016,500,26.81,2013-14
1347,016,510,10552.36,2013-14
1348,016,520,6488.57,2013-14
1349,016,530,21067.02,2013-14
1350,016,540,48041.86,2013-14
1351,016,550,9010.1,2013-14
1352,016,560,8383.35,2013-14
1353,016,570,86.72,2013-14
1354,016,580,24004.93,2013-14
1355,016,590,31618.14,2013-14
1356,016,600,66260.87,2013-14
1357,016,610,13303.77,2013-14
1358,016,620,20209.25,2013-14
1359,016,630,0.0,2013-14
1360,016,640,23557.08,2013-14
1361,016,650,0.0,2013-14
1362,016,660,11570.29,2013-14
1363,016,670,6476.87,2013-14
1364,016,680,6530.55,2013-14
1365,016,681,47270.9,2013-14
1366,016,690,3705.29,2013-14
1367,016,700,14728.23,2013-14
1368,016,710,20236.16,2013-14
1369,016,720,3067.57,2013-14
1370,016,730,27710.08,2013-14
1371,016,740,0.0,2013-14
1372,016,750,6974.28,2013-14
1373,016,760,44707.51,2013-14
1374,016,761,12656.05,2013-14
1375,016,770,53663.73,2013-14
1376,016,780,29191.85,2013-14
1377,016,790,16798.76,2013-14
1378,016,800,80744.82,2013-14
1379,016,810,36992.42,2013-14
1380,016,820,25508.98,2013-14
1381,016,821,8025.62,2013-14
1382,016,830,13523.42,2013-14
1383,016,840,8852.0,2013-14
1384,016,850,15295.94,2013-14
1385,016,860,16435.75,2013-14
1386,016,861,6306.97,2013-14
1387,016,862,2794.7,2013-14
1388,016,870,3330.11,2013-14
1389,016,880,0.0,2013-14
1390,016,890,5270.57,2013-14
1391,016,900,79819.39,2013-14
1392,016,910,0.0,2013-14
1393,016,920,510483.66,2013-14
1394,016,930,14234.48,2013-14
1395,016,940,0.0,2013-14
1396,016,950,13985.54,2013-14
1397,016,960,15513.85,2013-14
1398,016,970,33311.82,2013-14
1399,016,980,2384.52,2013-14
1400,016,990,38961.16,2013-14
1401,016,995,10485.19,2013-14
1402,018,181,14564.14,2013-14
1403,018,210,5284.68,2013-14
1404,018,240,5284.68,2013-14
1405,018,260,73414.3,2013-14
1406,018,330,34918.35,2013-14
1407,018,360,76639.59,2013-14
1408,018,400,9085.86,2013-14
1409,018,480,11199.77,2013-14
1410,018,490,62684.44,2013-14
1411,018,610,865.32,2013-14
1412,018,710,1730.64,2013-14
1413,018,730,10569.36,2013-14
1414,018,760,6150.0,2013-14
1415,018,890,6026.5,2013-14
1416,018,940,1297.98,2013-14
1417,018,995,432.66,2013-14
1418,019,030,1539027.0,2013-14
1419,019,040,2480942.0,2013-14
1420,019,050,1552056.0,2013-14
1421,019,060,1505618.24,2013-14
1422,019,080,1444512.36,2013-14
1423,019,150,1514846.07,2013-14
1424,019,170,1555007.49,2013-14
1425,019,210,1638696.0,2013-14
1426,019,220,1614096.39,2013-14
1427,019,370,1920696.0,2013-14
1428,019,380,1758092.74,2013-14
1429,019,400,1709538.0,2013-14
1430,019,460,1799486.0,2013-14
1431,019,480,1662659.0,2013-14
1432,019,520,1897633.11,2013-14
1433,019,570,1564467.26,2013-14
1434,019,580,1490630.0,2013-14
1435,019,610,1778981.02,2013-14
1436,019,660,1546009.0,2013-14
1437,019,690,1833233.0,2013-14
1438,019,720,1588936.0,2013-14
1439,019,750,1482034.0,2013-14
1440,019,870,1726265.81,2013-14
1441,019,890,1702858.81,2013-14
1442,019,930,1517238.03,2013-14
1443,019,940,1224580.0,2013-14
1444,019,995,1525416.0,2013-14
1445,020,010,833005.38,2013-14
1446,020,080,107350.25,2013-14
1447,020,090,48324.2,2013-14
1448,020,110,499914.0,2013-14
1449,020,130,222184.0,2013-14
1450,020,181,46103.0,2013-14
1451,020,190,222184.0,2013-14
1452,020,230,55546.0,2013-14
1453,020,260,4721410.0,2013-14
1454,020,310,253026.0,2013-14
1455,020,320,349940.0,2013-14
1456,020,340,1110920.0,2013-14
1457,020,360,389378.0,2013-14
1458,020,400,308280.0,2013-14
1459,020,410,666552.0,2013-14
1460,020,430,1110920.0,2013-14
1461,020,490,313279.0,2013-14
1462,020,510,1134095.98,2013-14
1463,020,590,218851.0,2013-14
1464,020,600,3286150.51,2013-14
1465,020,630,111092.0,2013-14
1466,020,650,277730.0,2013-14
1467,020,660,111092.0,2013-14
1468,020,670,1388650.0,2013-14
1469,020,681,1384124.65,2013-14
1470,020,700,222117.68,2013-14
1471,020,720,54259.43,2013-14
1472,020,740,111092.0,2013-14
1473,020,760,333275.6,2013-14
1474,020,820,46137.64,2013-14
1475,020,830,55546.0,2013-14
1476,020,900,2499570.0,2013-14
1477,020,910,1615181.54,2013-14
1478,020,920,1006630.95,2013-14
1479,020,930,111092.0,2013-14
1480,020,940,106440.76,2013-14
1481,020,960,666552.0,2013-14
1482,020,970,149749.22,2013-14
1483,020,980,55545.35,2013-14
1484,021,260,1442.08,2013-14
1485,021,650,3278.86,2013-14
1486,024,010,1061641.62,2013-14
1487,024,020,299947.12,2013-14
1488,024,030,45548.0,2013-14
1489,024,040,273286.0,2013-14
1490,024,050,105537.0,2013-14
1491,024,060,72397.67,2013-14
1492,024,070,266621.0,2013-14
1493,024,080,247983.83,2013-14
1494,024,090,362772.99,2013-14
1495,024,100,455831.0,2013-14
1496,024,110,744784.38,2013-14
1497,024,111,179927.0,2013-14
1498,024,120,188626.0,2013-14
1499,024,130,786229.0,2013-14
1500,024,132,286784.0,2013-14
1501,024,140,769969.85,2013-14
1502,024,150,82760.68,2013-14
1503,024,160,273190.0,2013-14
1504,024,170,147030.61,2013-14
1505,024,180,36247.0,2013-14
1506,024,181,155529.0,2013-14
1507,024,182,128091.0,2013-14
1508,024,190,236549.0,2013-14
1509,024,200,114964.42,2013-14
1510,024,210,135532.0,2013-14
1511,024,220,44536.74,2013-14
1512,024,230,962882.74,2013-14
1513,024,240,455417.79,2013-14
1514,024,241,177517.0,2013-14
1515,024,250,505435.21,2013-14
1516,024,260,1790736.53,2013-14
1517,024,270,126089.0,2013-14
1518,024,280,129396.0,2013-14
1519,024,290,799775.0,2013-14
1520,024,291,834856.0,2013-14
1521,024,292,634243.0,2013-14
1522,024,300,173805.0,2013-14
1523,024,310,655442.86,2013-14
1524,024,320,1151824.0,2013-14
1525,024,330,1812252.0,2013-14
1526,024,350,1991402.96,2013-14
1527,024,360,1063715.0,2013-14
1528,024,380,46018.31,2013-14
1529,024,390,516649.0,2013-14
1530,024,400,239959.0,2013-14
1531,024,410,2262999.0,2013-14
1532,024,420,1127664.05,2013-14
1533,024,421,176636.0,2013-14
1534,024,422,271612.33,2013-14
1535,024,430,1299589.0,2013-14
1536,024,440,242733.99,2013-14
1537,024,450,423261.0,2013-14
1538,024,460,821775.88,2013-14
1539,024,470,1775564.0,2013-14
1540,024,480,162750.0,2013-14
1541,024,490,594710.0,2013-14
1542,024,491,166817.0,2013-14
1543,024,500,117629.0,2013-14
1544,024,510,1873931.6,2013-14
1545,024,520,72123.61,2013-14
1546,024,530,506580.0,2013-14
1547,024,540,663219.0,2013-14
1548,024,550,363131.02,2013-14
1549,024,560,143834.29,2013-14
1550,024,570,91650.99,2013-14
1551,024,580,259178.0,2013-14
1552,024,590,367718.64,2013-14
1553,024,600,4306676.0,2013-14
1554,024,610,65543.99,2013-14
1555,024,620,1126351.0,2013-14
1556,024,640,1097455.0,2013-14
1557,024,650,814003.0,2013-14
1558,024,660,793002.0,2013-14
1559,024,670,789773.0,2013-14
1560,024,680,217392.0,2013-14
1561,024,681,316808.56,2013-14
1562,024,690,47770.0,2013-14
1563,024,700,1270049.01,2013-14
1564,024,710,294784.54,2013-14
1565,024,720,75543.0,2013-14
1566,024,730,234191.51,2013-14
1567,024,740,1310330.0,2013-14
1568,024,750,43267.0,2013-14
1569,024,760,987331.46,2013-14
1570,024,761,292118.0,2013-14
1571,024,770,549576.72,2013-14
1572,024,780,5310939.66,2013-14
1573,024,790,822134.76,2013-14
1574,024,800,957036.0,2013-14
1575,024,810,459026.0,2013-14
1576,024,820,572710.31,2013-14
1577,024,821,222968.52,2013-14
1578,024,830,443257.0,2013-14
1579,024,840,484917.0,2013-14
1580,024,850,359457.0,2013-14
1581,024,860,489505.95,2013-14
1582,024,861,70543.0,2013-14
1583,024,862,52828.45,2013-14
1584,024,870,116595.18,2013-14
1585,024,880,109308.26,2013-14
1586,024,890,39993.0,2013-14
1587,024,900,1119197.0,2013-14
1588,024,910,2008189.48,2013-14
1589,024,920,3501408.0,2013-14
1590,024,930,756951.45,2013-14
1591,024,940,530250.0,2013-14
1592,024,950,124395.0,2013-14
1593,024,960,1232010.0,2013-14
1594,024,970,488249.0,2013-14
1595,024,980,270829.0,2013-14
1596,024,990,301561.0,2013-14
1597,024,995,76653.0,2013-14
1598,025,010,20894.0,2013-14
1599,025,020,4149.0,2013-14
1600,025,030,1099.0,2013-14
1601,025,040,0.0,2013-14
1602,025,050,0.0,2013-14
1603,025,060,0.0,2013-14
1604,025,070,5275.0,2013-14
1605,025,080,0.0,2013-14
1606,025,090,3898.0,2013-14
1607,025,100,0.0,2013-14
1608,025,110,42741.85,2013-14
1609,025,111,6971.0,2013-14
1610,025,120,9922.0,2013-14
1611,025,130,22685.0,2013-14
1612,025,132,4014.0,2013-14
1613,025,140,0.0,2013-14
1614,025,150,1491.0,2013-14
1615,025,160,14178.0,2013-14
1616,025,170,0.0,2013-14
1617,025,180,0.0,2013-14
1618,025,181,7435.0,2013-14
1619,025,182,2261.0,2013-14
1620,025,190,6164.0,2013-14
1621,025,200,0.0,2013-14
1622,025,210,0.0,2013-14
1623,025,220,686.43,2013-14
1624,025,230,26138.97,2013-14
1625,025,240,10773.0,2013-14
1626,025,241,3756.0,2013-14
1627,025,250,11398.41,2013-14
1628,025,260,39442.0,2013-14
1629,025,270,0.0,2013-14
1630,025,280,3737.0,2013-14
1631,025,290,15335.0,2013-14
1632,025,291,2309.0,2013-14
1633,025,292,1861.0,2013-14
1634,025,300,4928.0,2013-14
1635,025,310,7052.0,2013-14
1636,025,320,25138.0,2013-14
1637,025,330,0.0,2013-14
1638,025,340,40776.0,2013-14
1639,025,350,6583.0,2013-14
1640,025,360,23552.0,2013-14
1641,025,370,1364.0,2013-14
1642,025,380,948.7,2013-14
1643,025,390,6506.0,2013-14
1644,025,400,2442.0,2013-14
1645,025,410,121255.0,2013-14
1646,025,420,3461.51,2013-14
1647,025,421,2366.0,2013-14
1648,025,422,768.0,2013-14
1649,025,430,33187.0,2013-14
1650,025,440,3216.96,2013-14
1651,025,450,10309.0,2013-14
1652,025,460,2316.0,2013-14
1653,025,470,6252.24,2013-14
1654,025,480,436.0,2013-14
1655,025,490,16302.0,2013-14
1656,025,491,0.0,2013-14
1657,025,500,2762.0,2013-14
1658,025,510,5919.6,2013-14
1659,025,520,857.0,2013-14
1660,025,530,7492.0,2013-14
1661,025,540,6140.74,2013-14
1662,025,550,13643.66,2013-14
1663,025,560,4222.72,2013-14
1664,025,570,1937.0,2013-14
1665,025,580,0.0,2013-14
1666,025,590,4906.0,2013-14
1667,025,600,233377.0,2013-14
1668,025,610,1574.0,2013-14
